光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f8,80,2022-4-3 0:00,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,0.003,0.0296,0.0954,0.1792,0.2746,0.4083,0.5101,0.7073,0.8538,0.9829,1.1106,1.2213,1.3541,1.4783,1.5902,1.6915,1.7788,1.8626,1.93,1.9821,2.0317,2.1154,2.1503,2.1874,2.2016,2.2102,2.2096,2.2037,2.1468,2.1331,2.1173,2.0744,2.0141,1.9193,1.8438,1.7687,1.6805,1.5599,1.4518,1.3208,1.1908,1.0464,0.9152,0.7641,0.6178,0.4647,0.3267,0.1995,0.1021,0.0324,0.0029,-0.0022,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003
f8,80,2022-4-2 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,0.0041,0.0531,0.0607,0.0402,0.1155,0.1513,0.2238,0.3774,0.5301,0.6416,0.4614,0.3046,0.4812,0.5799,0.5676,0.6397,0.4463,0.2809,0.7795,0.9425,0.9918,0.7598,0.8085,1.5654,0.697,1.1086,0.7732,0.7787,0.8426,1.2969,0.7098,0.3567,0.473,0.6041,0.3308,0.5666,0.7116,0.6197,0.7699,0.4074,0.4922,0.5323,0.2661,0.2992,0.2041,0.2325,0.1072,0.0565,0.0119,-0.0018,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002
f8,80,2022-4-4 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,0.0093,0.0456,0.0881,0.1551,0.2453,0.4166,0.5716,0.688,0.8263,0.9576,1.0938,1.222,1.3438,1.4694,1.5788,1.6662,1.7691,1.852,1.9236,1.9854,2.0514,2.1014,2.1292,2.1655,2.1712,2.2046,2.1952,2.1601,2.1267,2.0952,2.056,2.001,1.9516,1.8838,1.7856,1.7153,1.6154,1.5171,1.3957,1.2841,1.1565,1.0168,0.8824,0.7365,0.5997,0.4545,0.3224,0.1989,0.1005,0.0288,0.0026,-0.0023,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003
f8,80,2022-4-6 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,0.008,0.0435,0.1209,0.2313,0.3533,0.3088,0.5283,0.5011,0.7245,0.806,0.8996,1.0444,1.1602,1.2557,0.7421,1.4589,1.5419,1.6117,1.683,1.7457,1.7997,1.8394,1.8673,1.9111,1.9276,1.4904,1.6076,1.4619,2.3371,2.1022,1.0723,0.9249,0.8656,1.0562,1.3033,0.6734,0.7073,0.7158,0.6911,0.6094,0.5073,0.4756,0.3282,0.291,0.2448,0.1659,0.1265,0.0858,0.0452,0.0122,-0.0011,-0.0028,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-7 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,0.0113,0.0462,0.0987,0.1648,0.2525,0.3959,0.5324,0.6603,0.775,0.8417,0.9405,1.0628,1.1761,1.2773,1.3814,1.48,1.5802,1.6607,1.7658,1.8105,1.8736,1.9244,1.9888,2.0717,0.8202,2.0867,1.8111,1.9973,1.9932,1.9903,1.9388,1.8729,1.8715,1.8099,1.6214,1.5503,1.479,1.3941,1.2786,1.1561,1.0248,0.8999,0.7593,0.6453,0.5087,0.3844,0.2792,0.1757,0.0938,0.0326,0.0033,-0.0021,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-5 0:00,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,0.0093,0.0399,0.1033,0.1872,0.2515,0.4134,0.553,0.6944,0.8303,0.9484,1.0381,1.1453,1.255,1.3742,1.4805,1.5737,1.6664,1.727,1.7687,1.8424,1.9079,1.9472,1.982,1.9943,2.0012,2.0063,2.0084,1.9957,1.9723,1.9263,1.8921,1.8473,1.8032,1.8076,1.5888,1.5783,0.6218,1.7306,1.4672,1.1424,1.0643,0.8244,0.7374,0.3428,0.5347,0.1787,0.2601,0.1403,0.0636,0.021,0.0004,-0.0028,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002
f8,80,2022-4-8 0:00,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,0.0101,0.0484,0.1021,0.1696,0.261,0.3958,0.4995,0.5929,0.7126,0.8328,0.9666,1.0807,1.1938,1.3032,1.4175,1.512,1.6012,1.6667,1.7641,1.8115,1.8655,1.9067,1.9529,1.9571,1.9914,2.0097,2.0142,1.9647,1.9235,1.9198,1.8847,1.8396,1.7773,1.7258,1.648,1.591,1.4834,1.4064,1.2963,1.1843,1.0595,0.9326,0.8041,0.6663,0.5349,0.4088,0.2897,0.1811,0.0929,0.0292,0.003,-0.0021,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-4-12 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0004,0.0174,0.0508,0.1009,0.1618,0.2511,0.3558,0.4636,0.539,0.6038,0.7059,0.8124,0.9174,1.0086,1.1133,1.2161,1.2905,1.3681,1.4269,1.5009,1.5408,1.5875,1.6164,1.6393,1.6385,1.6529,1.6575,1.702,1.6946,1.6961,0.4038,1.6021,0.3267,0.6824,1.4706,1.4397,1.3398,1.2334,1.1821,1.0837,0.9748,0.8632,0.7567,0.6593,0.5384,0.5065,0.2262,0.1971,0.2019,0.0595,0.0061,-0.0017,-0.0022,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-4-10 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0.0168,0.0522,0.1053,0.1678,0.2673,0.3911,0.512,0.6455,0.6977,0.7951,0.8888,1.0169,1.1216,1.22,1.3071,1.3997,1.4785,1.5536,1.6111,1.6561,1.6887,1.7689,1.783,1.8143,1.8472,1.8606,1.8774,1.8426,1.8442,1.8056,1.7528,1.7271,1.6836,1.6094,1.5084,1.4588,1.3665,1.2942,1.1803,1.049,0.6775,0.8199,0.5335,0.5599,0.4792,0.3553,0.1192,0.0886,0.0472,0.0271,0.002,-0.0028,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003
f8,80,2022-4-11 0:00,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0,0.0158,0.0521,0.1036,0.1608,0.2414,0.3512,0.4442,0.5063,0.608,0.7256,0.8209,0.9262,1.0204,1.1192,1.223,1.3149,1.3926,1.4443,1.4853,1.588,1.6341,1.6809,1.6993,1.7141,1.7503,1.7571,1.7505,1.7631,1.708,1.6819,1.0864,1.6155,1.5643,1.5256,1.4715,1.334,1.2646,1.2039,1.1061,1.0206,0.9025,0.7933,0.6866,0.5794,0.46,0.3458,0.2356,0.1503,0.0818,0.0261,0.0028,-0.0028,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-16 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0,0.0039,0.0047,0.0562,0.0565,0.1214,0.1974,0.1354,0.1765,0.1245,0.2615,0.1931,0.1995,0.1838,0.2809,0.508,0.5227,0.2853,0.2328,0.6678,0.6107,0.4963,0.3028,0.2499,0.2917,0.2129,0.1454,0.1212,0.1711,0.0767,0.107,0.1198,0.1269,0.1807,0.1506,0.1279,0.1711,0.2568,0.1914,0.1088,0.075,0.0483,0.0768,0.0662,0.0659,0.057,0.031,0.0472,0.0248,0.0094,-0.0007,-0.0035,-0.0002,-0.0003,-0.0002,,,,,,,,,,,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003
f8,80,2022-4-14 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0019,0.0101,0.0302,0.0426,0.1136,0.2006,0.1678,0.1185,0.16,0.2899,0.3509,0.325,0.175,0.2272,0.3712,0.3203,0.4984,0.3451,0.2931,0.409,0.5554,0.4475,0.3923,0.4966,0.6222,0.8684,0.8461,0.585,0.4757,0.8673,0.2354,0.2389,0.2925,0.4699,0.861,0.7124,0.5297,0.7818,0.3855,0.5325,0.1656,0.1769,0.1944,0.1476,0.1828,0.2345,0.1823,0.0913,0.0488,0.0227,0.0075,0.0003,-0.0034,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-15 0:00,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,0.0197,0.0607,0.0863,0.0906,0.1126,0.1866,0.2489,0.3936,0.417,0.5906,0.3247,0.2797,0.4425,0.5693,0.6848,0.8654,0.8137,1.0338,0.6372,1.3647,1.1255,0.7982,0.7103,0.8246,0.8719,0.8893,0.9844,0.945,0.8277,0.8596,1.1646,1.2273,1.4153,1.8779,0.7493,0.906,0.5768,0.5907,0.4609,0.3903,0.4815,0.4117,0.2879,0.1586,0.1321,0.308,0.0931,0.0708,0.0359,0.0206,0,-0.0028,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003
f8,80,2022-4-13 0:00,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,0,0.0169,0.0554,0.1077,0.1957,0.2567,0.2893,0.4497,0.5388,0.5326,0.7732,0.3631,0.3456,0.665,0.5642,0.4276,1.4155,0.7416,0.9342,0.5804,0.3859,0.4167,0.3105,0.155,0.4528,0.1101,0.2589,0.1458,0.0533,0.0974,0.0486,0.0701,0.0978,0.2139,0.1862,0.3338,0.1159,0.0856,0.1372,0.0539,0.0717,0.1103,0.0806,0.0843,0.0765,0.0749,0.0446,0.0336,0.0064,0.0064,0.0005,-0.0034,-0.0035,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002
f8,80,2022-4-18 0:00,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0009,0.0047,0,0.015,0.0094,0.0372,0.1007,0.07,0.1051,0.1457,0.175,0.2407,0.1868,0.1879,0.0631,0.1162,0.1646,0.1421,0.2454,0.2414,0.3165,0.2709,0.3413,0.3427,0.3477,0.5266,0.6217,0.5976,0.3951,0.347,0.1993,0.1178,0.1561,0.1209,0.1052,0.0995,0.0777,0.0525,0.0886,0.0294,0.0123,0.0245,0.0388,0.0279,0.0155,0.012,0.0102,0.0085,0.0016,0.002,-0.0032,-0.0035,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002
f8,80,2022-4-17 0:00,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0018,0.0065,0.0245,0.053,0.1117,0.0982,0.1419,0.293,0.1657,0.2438,0.2783,0.4017,0.4216,0.4735,0.5219,0.3336,0.3372,0.3472,0.4476,0.452,0.6854,0.5158,0.3799,0.3814,0.5836,0.6096,0.5429,0.6799,0.4337,0.822,0.7599,0.4721,0.3898,0.3294,0.4479,0.4991,0.4018,0.2502,0.2642,0.1688,0.1914,0.1356,0.2305,0.1561,0.1111,0.0818,0.0777,0.0337,0.0083,0.0238,0,-0.0026,-0.0035,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003
f8,80,2022-4-20 0:00,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,0.0029,0.0312,0.0585,0.0908,0.1374,0.184,0.2982,0.3292,0.3592,0.5666,0.4678,0.4654,0.8702,1.2232,0.9269,0.6751,0.5646,0.9219,0.649,0.6237,0.5228,0.6494,0.8725,1.0636,0.3954,0.3219,0.6194,0.5239,0.7668,0.4847,0.3631,0.311,0.3628,0.4604,0.328,0.4316,0.4547,0.1481,0.1237,0.0748,0.1446,0.0664,0.1561,0.029,0.0216,0.0391,0.0262,0.0372,0.0151,0.0113,-0.0017,-0.0032,-0.0034,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-19 0:00,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,0.021,0.0398,0.04,0.1476,0.254,0.2148,0.2675,0.2588,0.3294,0.1979,0.1806,0.1844,0.3528,0.3341,0.7513,0.8788,0.7499,0.7027,0.8723,0.654,0.9134,0.6604,1.0106,1.4697,1.4844,1.2182,1.2811,1.2584,1.0558,1.0181,0.7037,0.9415,0.7271,0.643,0.8194,0.9818,0.7067,0.6,0.3291,0.4116,0.4375,0.3187,0.3037,0.2028,0.1883,0.0785,0.0558,0.0828,0.0384,0.0174,0.0011,-0.0031,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002
f8,80,2022-4-22 0:00,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,0,0.021,0.0539,0.0991,0.153,0.1326,0.0994,0.2293,0.2975,0.3412,0.2376,0.4795,0.5782,0.5708,0.7993,0.6644,0.485,0.9692,0.3907,0.4298,0.4129,0.2862,0.2976,0.4537,0.4815,0.5695,1.0069,1.325,0.9642,1.1116,0.6074,1.0452,0.8332,0.6851,0.7705,0.7401,0.5732,0.6589,0.7167,0.696,1.3292,0.3749,0.3166,0.3697,0.3312,0.2889,0.1451,0.0517,0.0043,0.0068,0.009,-0.0027,-0.0034,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002
f8,80,2022-4-23 0:00,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,0.0003,-0.001,0.0098,0.0225,0.0429,0.0576,0.1018,0.1336,0.1155,0.1548,0.2799,0.2121,0.348,0.3748,0.4736,0.4665,0.6139,0.7932,1.1988,2.0074,0.9552,1.1474,0.7428,0.3427,0.4261,0.6123,1.0657,0.4025,1.3253,0.5883,0.4559,0.2942,0.2447,0.8114,0.9562,2.0136,1.7238,1.6,1.4667,1.4089,1.3021,0.606,0.6779,0.8658,0.9021,0.2,0.1557,0.1451,0.1287,0.1203,0.0523,0.0184,-0.0024,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003
f8,80,2022-4-25 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,0.0032,0.0141,0.031,0.0768,0.1208,0.2357,0.2229,0.1994,0.1681,0.4256,0.469,0.5313,0.5895,0.3199,0.3843,0.5635,0.8904,0.3464,0.5816,1.024,0.9669,0.8341,1.308,1.2463,0.5423,1.1316,1.101,0.7037,0.9855,0.4382,0.5548,0.5359,0.643,0.5374,0.4106,0.2443,0.5048,0.4236,0.2848,0.8003,0.379,0.2269,0.2157,0.1722,0.1814,0.2037,0.1442,0.1044,0.0489,0.0374,0.0189,0.0022,-0.0006,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-4-28 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,0.0039,0.0264,0.0028,0.0101,0.0192,0.0292,0.0357,0.0353,0.0589,0.1929,0.1113,0.1271,0.2209,0.2805,0.3522,0.3264,0.4883,0.4596,0.8596,0.7166,0.5533,1.2261,0.4306,1.1677,1.0884,0.5752,0.2598,0.8113,0.5828,1.0439,0.9729,0.9538,0.9435,0.4271,0.3037,0.4648,0.4258,0.2159,0.265,0.2546,0.2404,0.5796,0.3563,0.3094,0.2786,0.1346,0.1421,0.0513,0.0621,0.0146,0.0022,-0.0009,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002
f8,80,2022-4-24 0:00,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,0.0016,0.0245,0.0546,0.0804,0.1616,0.1484,0.2382,0.2593,0.3364,0.4281,0.4808,0.4114,0.7325,1.2334,1.5639,1.541,0.7759,0.8335,0.8544,0.8921,0.9066,0.9441,0.957,0.9697,0.958,0.9863,1.0116,0.9877,1.002,1.0125,0.9821,0.5644,0.6135,0.644,0.917,0.8809,0.2426,0.2935,0.2086,0.1546,0.1027,0.1234,0.1514,0.367,0.2563,0.3303,0.1265,0.175,0.083,0.0518,0.0117,0.0037,-0.001,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002
f8,80,2022-4-21 0:00,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,0.0018,0.0216,0.0444,0.1486,0.0996,0.1621,0.2068,0.1591,0.2018,0.2583,0.4887,0.5367,0.7441,0.4594,0.5054,0.7439,0.925,1.252,1.6302,0.8684,0.6202,1.9218,0.9404,1.8967,1.8821,1.9992,1.8916,1.9267,1.9235,1.9183,1.8363,2.0877,1.8045,1.6972,1.0075,1.879,1.2337,1.2896,1.3932,0.6634,0.9434,0.4748,0.5138,1.0596,0.4046,0.3323,0.2387,0.3496,0.2817,0.137,0.0488,0.0023,-0.0019,-0.0002,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0003,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
f8,80,2022-4-27 0:00,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0003,-0.0002,-0.0003,0.0019,0.0102,0.0237,0.0363,0.0409,0.0067,0.0279,0.0249,0.0895,0.0949,0.0527,0.0199,0.0688,0.1418,0.2044,0.5834,0.1612,0.2404,0.2742,0.264,0.3236,0.3439,0.3231,0.4981,0.2164,0.2178,0.1957,0.1607,0.3435,0.2867,0.5671,1.0347,0.9475,0.6191,0.3803,0.3586,0.5563,0.2943,0.2626,0.2326,0.2979,0.3792,0.1832,0.1996,0.0572,0.0679,0.0288,-0.0002,0.003,-0.0015,-0.0003,-0.0003,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002,-0.0003,-0.0003,-0.0002,-0.0003,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002,-0.0002
