站点编号,时间,出力(MW)
f4,2023-7-15 6:30,4.3135
f4,2023-7-15 6:45,5.226
f4,2023-7-15 7:00,4.612
f4,2023-7-15 7:15,5.0306
f4,2023-7-15 7:30,4.23
f4,2023-7-15 7:45,3.337
f4,2023-7-15 8:00,4.3135
f4,2023-7-15 8:15,5.226
f4,2023-7-15 8:30,4.612
f4,2023-7-15 8:45,5.0306
f4,2023-7-15 9:00,4.23
f4,2023-7-15 9:15,3.337
f4,2023-7-15 9:30,4.3135
f4,2023-7-15 9:45,5.226
f4,2023-7-15 10:00,4.612
f4,2023-7-15 10:15,5.0306
f4,2023-7-15 10:30,4.23
f4,2023-7-15 10:45,3.337
f4,2023-7-15 11:00,4.3135
f4,2023-7-15 11:15,5.226
f4,2023-7-15 11:30,4.612
f4,2023-7-15 11:45,5.0306
f4,2023-7-15 12:00,4.23
f4,2023-7-15 12:15,3.337
f4,2023-7-15 12:30,4.3135
f4,2023-7-15 12:45,5.226
f4,2023-7-15 13:00,4.612
f4,2023-7-15 13:15,5.0306
f4,2023-7-15 13:30,4.23
f4,2023-7-15 13:45,3.337
f4,2023-7-15 14:00,4.3135
f4,2023-7-15 14:15,5.226
f4,2023-7-15 14:30,4.612
f4,2023-7-15 14:45,5.0306
f4,2023-7-15 15:00,4.23
f4,2023-7-15 15:15,3.337
f4,2023-7-15 15:30,4.3135
f4,2023-7-15 15:45,5.226
f4,2023-7-15 16:00,4.612
f4,2023-7-15 16:15,5.0306
f4,2023-7-15 16:30,4.23
f4,2023-7-15 16:45,3.337
f4,2023-7-15 17:00,4.3135
f4,2023-7-15 17:15,5.226
f4,2023-7-15 17:30,4.612
f4,2023-7-15 17:45,5.0306
f4,2023-7-15 18:00,4.23
f4,2023-7-15 18:15,3.337
f4,2023-7-15 18:30,4.3135
f4,2023-7-15 18:45,5.226
f4,2023-7-15 19:00,4.612
f4,2023-7-15 19:15,5.0306
f4,2023-7-15 19:30,4.23
f4,2023-7-15 19:45,3.337
f4,2023-7-15 20:00,4.3135
f4,2023-7-15 20:15,5.226
f4,2023-7-15 20:30,4.612
f4,2023-7-15 20:45,5.0306
f4,2023-7-15 21:00,4.23
f4,2023-7-15 21:15,3.337
f4,2023-7-15 21:30,4.3135
f4,2023-7-15 21:45,5.226
f4,2023-7-15 22:00,4.612
f4,2023-7-15 22:15,5.0306
f4,2023-7-15 22:30,4.23
f4,2023-7-15 22:45,3.337
f4,2023-7-15 23:00,4.3135
f4,2023-7-15 23:15,5.226
f4,2023-7-15 23:30,4.612
f4,2023-7-15 23:45,5.0306
f4,2023-7-16 0:00,4.23
f4,2023-7-16 0:15,3.337
f4,2023-7-16 0:30,4.3135
f4,2023-7-16 0:45,5.226
f4,2023-7-16 1:00,4.612
f4,2023-7-16 1:15,5.0306
f4,2023-7-16 1:30,4.23
f4,2023-7-16 1:45,3.337
f4,2023-7-16 2:00,4.3135
f4,2023-7-16 2:15,5.226
f4,2023-7-16 2:30,4.612
f4,2023-7-16 2:45,5.0306
f4,2023-7-16 3:00,4.23
f4,2023-7-16 3:15,3.337
f4,2023-7-16 3:30,4.3135
f4,2023-7-16 3:45,5.226
f4,2023-7-16 4:00,4.612
f4,2023-7-16 4:15,5.0306
f4,2023-7-16 4:30,4.23
f4,2023-7-16 4:45,3.337
f4,2023-7-16 5:00,4.3135
f4,2023-7-16 5:15,5.226
f4,2023-7-16 5:30,4.612
f4,2023-7-16 5:45,5.0306
f4,2023-7-16 6:00,4.23
f4,2023-7-16 6:15,3.337
f4,2023-7-16 6:30,4.3135
f4,2023-7-16 6:45,5.226
f4,2023-7-16 7:00,4.612
f4,2023-7-16 7:15,5.0306
f4,2023-7-16 7:30,4.23
f4,2023-7-16 7:45,3.337
f4,2023-7-16 8:00,4.3135
f4,2023-7-16 8:15,5.226
f4,2023-7-16 8:30,4.612
f4,2023-7-16 8:45,5.0306
f4,2023-7-16 9:00,4.23
f4,2023-7-16 9:15,3.337
f4,2023-7-16 9:30,4.3135
f4,2023-7-16 9:45,5.226
f4,2023-7-16 10:00,4.612
f4,2023-7-16 10:15,5.0306
f4,2023-7-16 10:30,4.23
f4,2023-7-16 10:45,3.337
f4,2023-7-16 11:00,4.3135
f4,2023-7-16 11:15,5.226
f4,2023-7-16 11:30,4.612
f4,2023-7-16 11:45,5.0306
f4,2023-7-16 12:00,4.23
f4,2023-7-16 12:15,3.337
f4,2023-7-16 12:30,4.3135
f4,2023-7-16 12:45,5.226
f4,2023-7-16 13:00,4.612
f4,2023-7-16 13:15,5.0306
f4,2023-7-16 13:30,4.23
f4,2023-7-16 13:45,3.337
f4,2023-7-16 14:00,4.3135
f4,2023-7-16 14:15,5.226
f4,2023-7-16 14:30,4.612
f4,2023-7-16 14:45,5.0306
f4,2023-7-16 15:00,4.23
f4,2023-7-16 15:15,3.337
f4,2023-7-16 15:30,4.3135
f4,2023-7-16 15:45,5.226
f4,2023-7-16 16:00,4.612
f4,2023-7-16 16:15,5.0306
f4,2023-7-16 16:30,4.23
f4,2023-7-16 16:45,3.337
f4,2023-7-16 17:00,4.3135
f4,2023-7-16 17:15,5.226
f4,2023-7-16 17:30,4.612
f4,2023-7-16 17:45,5.0306
f4,2023-7-16 18:00,4.23
f4,2023-7-16 18:15,3.337
f4,2023-7-16 18:30,4.3135
f4,2023-7-16 18:45,5.226
f4,2023-7-16 19:00,4.612
f4,2023-7-16 19:15,5.0306
f4,2023-7-16 19:30,4.23
f4,2023-7-16 19:45,3.337
f4,2023-7-16 20:00,4.3135
f4,2023-7-16 20:15,5.226
f4,2023-7-16 20:30,4.612
f4,2023-7-16 20:45,5.0306
f4,2023-7-16 21:00,4.23
f4,2023-7-16 21:15,3.337
f4,2023-7-16 21:30,4.3135
f4,2023-7-16 21:45,5.226
f4,2023-7-16 22:00,4.612
f4,2023-7-16 22:15,5.0306
f4,2023-7-16 22:30,4.23
f4,2023-7-16 22:45,3.337
f4,2023-7-16 23:00,4.3135
f4,2023-7-16 23:15,5.226
f4,2023-7-16 23:30,4.612
f4,2023-7-16 23:45,5.0306
f4,2023-7-17 0:00,4.23
f4,2023-7-17 0:15,3.337
f4,2023-7-17 0:30,4.3135
f4,2023-7-17 0:45,5.226
f4,2023-7-17 1:00,4.612
f4,2023-7-17 1:15,5.0306
f4,2023-7-17 1:30,4.23
f4,2023-7-17 1:45,3.337
f4,2023-7-17 2:00,4.3135
f4,2023-7-17 2:15,5.226
f4,2023-7-17 2:30,4.612
f4,2023-7-17 2:45,5.0306
f4,2023-7-17 3:00,4.23
f4,2023-7-17 3:15,3.337
f4,2023-7-17 3:30,4.3135
f4,2023-7-17 3:45,5.226
f4,2023-7-17 4:00,4.612
f4,2023-7-17 4:15,5.0306
f4,2023-7-17 4:30,4.23
f4,2023-7-17 4:45,3.337
f4,2023-7-17 5:00,4.3135
f4,2023-7-17 5:15,5.226
f4,2023-7-17 5:30,4.612
f4,2023-7-17 5:45,5.0306
f4,2023-7-17 6:00,4.23
f4,2023-7-17 6:15,3.337
f4,2023-7-17 6:30,4.3135
f4,2023-7-17 6:45,5.226
f4,2023-7-17 7:00,4.612
f4,2023-7-17 7:15,5.0306
f4,2023-7-17 7:30,4.23
f4,2023-7-17 7:45,3.337
f4,2023-7-17 8:00,4.3135
f4,2023-7-17 8:15,5.226
f4,2023-7-17 8:30,4.612
f4,2023-7-17 8:45,5.0306
f4,2023-7-17 9:00,4.23
f4,2023-7-17 9:15,3.337
f4,2023-7-17 9:30,4.3135
f4,2023-7-17 9:45,5.226
f4,2023-7-17 10:00,4.612
f4,2023-7-17 10:15,5.0306
f4,2023-7-17 10:30,4.23
f4,2023-7-17 10:45,3.337
f4,2023-7-17 11:00,4.3135
f4,2023-7-17 11:15,5.226
f4,2023-7-17 11:30,4.612
f4,2023-7-17 11:45,5.0306
f4,2023-7-17 12:00,4.23
f4,2023-7-17 12:15,3.337
f4,2023-7-17 12:30,4.3135
f4,2023-7-17 12:45,5.226
f4,2023-7-17 13:00,4.612
f4,2023-7-17 13:15,5.0306
f4,2023-7-17 13:30,4.23
f4,2023-7-17 13:45,3.337
f4,2023-7-17 14:00,4.3135
f4,2023-7-17 14:15,5.226
f4,2023-7-17 14:30,4.612
f4,2023-7-17 14:45,5.0306
f4,2023-7-17 15:00,4.23
f4,2023-7-17 15:15,3.337
f4,2023-7-17 15:30,4.3135
f4,2023-7-17 15:45,5.226
f4,2023-7-17 16:00,4.612
f4,2023-7-17 16:15,5.0306
f4,2023-7-17 16:30,4.23
f4,2023-7-17 16:45,3.337
f4,2023-7-17 17:00,4.3135
f4,2023-7-17 17:15,5.226
f4,2023-7-17 17:30,4.612
f4,2023-7-17 17:45,5.0306
f4,2023-7-17 18:00,4.23
f4,2023-7-17 18:15,3.337
f4,2023-7-17 18:30,4.3135
f4,2023-7-17 18:45,5.226
f4,2023-7-17 19:00,4.612
f4,2023-7-17 19:15,5.0306
f4,2023-7-17 19:30,4.23
f4,2023-7-17 19:45,3.337
f4,2023-7-17 20:00,4.3135
f4,2023-7-17 20:15,5.226
f4,2023-7-17 20:30,4.612
f4,2023-7-17 20:45,5.0306
f4,2023-7-17 21:00,4.23
f4,2023-7-17 21:15,3.337
f4,2023-7-17 21:30,4.3135
f4,2023-7-17 21:45,5.226
f4,2023-7-17 22:00,4.612
f4,2023-7-17 22:15,5.0306
f4,2023-7-17 22:30,4.23
f4,2023-7-17 22:45,3.337
f4,2023-7-17 23:00,4.3135
f4,2023-7-17 23:15,5.226
f4,2023-7-17 23:30,4.612
f4,2023-7-17 23:45,5.0306
f4,2023-7-18 0:00,4.23
f4,2023-7-18 0:15,3.337
f4,2023-7-18 0:30,4.3135
f4,2023-7-18 0:45,5.226
f4,2023-7-18 1:00,4.612
f4,2023-7-18 1:15,5.0306
f4,2023-7-18 1:30,4.23
f4,2023-7-18 1:45,3.337
f4,2023-7-18 2:00,4.3135
f4,2023-7-18 2:15,5.226
f4,2023-7-18 2:30,4.612
f4,2023-7-18 2:45,5.0306
f4,2023-7-18 3:00,4.23
f4,2023-7-18 3:15,3.337
f4,2023-7-18 3:30,4.3135
f4,2023-7-18 3:45,5.226
f4,2023-7-18 4:00,4.612
f4,2023-7-18 4:15,5.0306
f4,2023-7-18 4:30,4.23
f4,2023-7-18 4:45,3.337
f4,2023-7-18 5:00,4.3135
f4,2023-7-18 5:15,5.226
f4,2023-7-18 5:30,4.612
f4,2023-7-18 5:45,5.0306
f4,2023-7-18 6:00,4.23
f4,2023-7-18 6:15,3.337
f4,2023-7-18 6:30,4.3135
f4,2023-7-18 6:45,5.226
f4,2023-7-18 7:00,4.612
f4,2023-7-18 7:15,5.0306
f4,2023-7-18 7:30,4.23
f4,2023-7-18 7:45,3.337
f4,2023-7-18 8:00,4.3135
f4,2023-7-18 8:15,5.226
f4,2023-7-18 8:30,4.612
f4,2023-7-18 8:45,5.0306
f4,2023-7-18 9:00,4.23
f4,2023-7-18 9:15,3.337
f4,2023-7-18 9:30,4.3135
f4,2023-7-18 9:45,5.226
f4,2023-7-18 10:00,4.612
f4,2023-7-18 10:15,5.0306
f4,2023-7-18 10:30,4.23
f4,2023-7-18 10:45,3.337
f4,2023-7-18 11:00,4.3135
f4,2023-7-18 11:15,5.226
f4,2023-7-18 11:30,4.612
f4,2023-7-18 11:45,5.0306
f4,2023-7-18 12:00,4.23
f4,2023-7-18 12:15,3.337
f4,2023-7-18 12:30,4.3135
f4,2023-7-18 12:45,5.226
f4,2023-7-18 13:00,4.612
f4,2023-7-18 13:15,5.0306
f4,2023-7-18 13:30,4.23
f4,2023-7-18 13:45,3.337
f4,2023-7-18 14:00,4.3135
f4,2023-7-18 14:15,5.226
f4,2023-7-18 14:30,4.612
f4,2023-7-18 14:45,5.0306
f4,2023-7-18 15:00,4.23
f4,2023-7-18 15:15,3.337
f4,2023-7-18 15:30,4.3135
f4,2023-7-18 15:45,5.226
f4,2023-7-18 16:00,4.612
f4,2023-7-18 16:15,5.0306
f4,2023-7-18 16:30,4.23
f4,2023-7-18 16:45,3.337
f4,2023-7-18 17:00,4.3135
f4,2023-7-18 17:15,5.226
f4,2023-7-18 17:30,4.612
f4,2023-7-18 17:45,5.0306
f4,2023-7-18 18:00,4.23
f4,2023-7-18 18:15,3.337
f4,2023-7-18 18:30,4.3135
f4,2023-7-18 18:45,5.226
f4,2023-7-18 19:00,4.612
f4,2023-7-18 19:15,5.0306
f4,2023-7-18 19:30,4.23
f4,2023-7-18 19:45,3.337
f4,2023-7-18 20:00,4.3135
f4,2023-7-18 20:15,5.226
f4,2023-7-18 20:30,4.612
f4,2023-7-18 20:45,5.0306
f4,2023-7-18 21:00,4.23
f4,2023-7-18 21:15,3.337
f4,2023-7-18 21:30,4.3135
f4,2023-7-18 21:45,5.226
f4,2023-7-18 22:00,4.612
f4,2023-7-18 22:15,5.0306
f4,2023-7-18 22:30,4.23
f4,2023-7-18 22:45,3.337
f4,2023-7-18 23:00,4.3135
f4,2023-7-18 23:15,5.226
f4,2023-7-18 23:30,4.612
f4,2023-7-18 23:45,5.0306
f4,2023-7-19 0:00,4.23
f4,2023-7-19 0:15,3.337
f4,2023-7-19 0:30,4.3135
f4,2023-7-19 0:45,5.226
f4,2023-7-19 1:00,4.612
f4,2023-7-19 1:15,5.0306
f4,2023-7-19 1:30,4.23
f4,2023-7-19 1:45,3.337
f4,2023-7-19 2:00,4.3135
f4,2023-7-19 2:15,5.226
f4,2023-7-19 2:30,4.612
f4,2023-7-19 2:45,5.0306
f4,2023-7-19 3:00,4.23
f4,2023-7-19 3:15,3.337
f4,2023-7-19 3:30,4.3135
f4,2023-7-19 3:45,5.226
f4,2023-7-19 4:00,4.612
f4,2023-7-19 4:15,5.0306
f4,2023-7-19 4:30,4.23
f4,2023-7-19 4:45,3.337
f4,2023-7-19 5:00,4.3135
f4,2023-7-19 5:15,5.226
f4,2023-7-19 5:30,4.612
f4,2023-7-19 5:45,5.0306
f4,2023-7-19 6:00,4.23
f4,2023-7-19 6:15,3.337
f4,2023-7-19 6:30,4.3135
f4,2023-7-19 6:45,5.226
f4,2023-7-19 7:00,4.612
f4,2023-7-19 7:15,5.0306
f4,2023-7-19 7:30,4.23
f4,2023-7-19 7:45,3.337
f4,2023-7-19 8:00,4.3135
f4,2023-7-19 8:15,5.226
f4,2023-7-19 8:30,4.612
f4,2023-7-19 8:45,5.0306
f4,2023-7-19 9:00,4.23
f4,2023-7-19 9:15,3.337
f4,2023-7-19 9:30,4.3135
f4,2023-7-19 9:45,5.226
f4,2023-7-19 10:00,4.612
f4,2023-7-19 10:15,5.0306
f4,2023-7-19 10:30,4.23
f4,2023-7-19 10:45,3.337
f4,2023-7-19 11:00,4.3135
f4,2023-7-19 11:15,5.226
f4,2023-7-19 11:30,4.612
f4,2023-7-19 11:45,5.0306
f4,2023-7-19 12:00,4.23
f4,2023-7-19 12:15,3.337
f4,2023-7-19 12:30,4.3135
f4,2023-7-19 12:45,5.226
f4,2023-7-19 13:00,4.612
f4,2023-7-19 13:15,5.0306
f4,2023-7-19 13:30,4.23
f4,2023-7-19 13:45,3.337
f4,2023-7-19 14:00,4.3135
f4,2023-7-19 14:15,5.226
f4,2023-7-19 14:30,4.612
f4,2023-7-19 14:45,5.0306
f4,2023-7-19 15:00,4.23
f4,2023-7-19 15:15,3.337
f4,2023-7-19 15:30,4.3135
f4,2023-7-19 15:45,5.226
f4,2023-7-19 16:00,4.612
f4,2023-7-19 16:15,5.0306
f4,2023-7-19 16:30,4.23
f4,2023-7-19 16:45,3.337
f4,2023-7-19 17:00,4.3135
f4,2023-7-19 17:15,5.226
f4,2023-7-19 17:30,4.612
f4,2023-7-19 17:45,5.0306
f4,2023-7-19 18:00,4.23
f4,2023-7-19 18:15,3.337
f4,2023-7-19 18:30,4.3135
f4,2023-7-19 18:45,5.226
f4,2023-7-19 19:00,4.612
f4,2023-7-19 19:15,5.0306
f4,2023-7-19 19:30,4.23
f4,2023-7-19 19:45,3.337
f4,2023-7-19 20:00,4.3135
f4,2023-7-19 20:15,5.226
f4,2023-7-19 20:30,4.612
f4,2023-7-19 20:45,5.0306
f4,2023-7-19 21:00,4.23
f4,2023-7-19 21:15,3.337
f4,2023-7-19 21:30,4.3135
f4,2023-7-19 21:45,5.226
f4,2023-7-19 22:00,4.612
f4,2023-7-19 22:15,5.0306
f4,2023-7-19 22:30,4.23
f4,2023-7-19 22:45,3.337
f4,2023-7-19 23:00,4.3135
f4,2023-7-19 23:15,5.226
f4,2023-7-19 23:30,4.612
f4,2023-7-19 23:45,5.0306
f4,2023-7-20 0:00,4.23
f4,2023-7-20 0:15,3.337
f4,2023-7-20 0:30,4.3135
f4,2023-7-20 0:45,5.226
f4,2023-7-20 1:00,4.612
f4,2023-7-20 1:15,5.0306
f4,2023-7-20 1:30,4.23
f4,2023-7-20 1:45,3.337
f4,2023-7-20 2:00,4.3135
f4,2023-7-20 2:15,5.226
f4,2023-7-20 2:30,4.612
f4,2023-7-20 2:45,5.0306
f4,2023-7-20 3:00,4.23
f4,2023-7-20 3:15,3.337
f4,2023-7-20 3:30,4.3135
f4,2023-7-20 3:45,5.226
f4,2023-7-20 4:00,4.612
f4,2023-7-20 4:15,5.0306
f4,2023-7-20 4:30,4.23
f4,2023-7-20 4:45,3.337
f4,2023-7-20 5:00,4.3135
f4,2023-7-20 5:15,5.226
f4,2023-7-20 5:30,4.612
f4,2023-7-20 5:45,5.0306
f4,2023-7-20 6:00,4.23
f4,2023-7-20 6:15,3.337
f4,2023-7-20 6:30,4.3135
f4,2023-7-20 6:45,5.226
f4,2023-7-20 7:00,4.612
f4,2023-7-20 7:15,5.0306
f4,2023-7-20 7:30,4.23
f4,2023-7-20 7:45,3.337
f4,2023-7-20 8:00,4.3135
f4,2023-7-20 8:15,5.226
f4,2023-7-20 8:30,4.612
f4,2023-7-20 8:45,5.0306
f4,2023-7-20 9:00,4.23
f4,2023-7-20 9:15,3.337
f4,2023-7-20 9:30,4.3135
f4,2023-7-20 9:45,5.226
f4,2023-7-20 10:00,4.612
f4,2023-7-20 10:15,5.0306
f4,2023-7-20 10:30,4.23
f4,2023-7-20 10:45,3.337
f4,2023-7-20 11:00,4.3135
f4,2023-7-20 11:15,5.226
f4,2023-7-20 11:30,4.612
f4,2023-7-20 11:45,5.0306
f4,2023-7-20 12:00,4.23
f4,2023-7-20 12:15,3.337
f4,2023-7-20 12:30,4.3135
f4,2023-7-20 12:45,5.226
f4,2023-7-20 13:00,4.612
f4,2023-7-20 13:15,5.0306
f4,2023-7-20 13:30,4.23
f4,2023-7-20 13:45,3.337
f4,2023-7-20 14:00,4.3135
f4,2023-7-20 14:15,5.226
f4,2023-7-20 14:30,4.612
f4,2023-7-20 14:45,5.0306
f4,2023-7-20 15:00,4.23
f4,2023-7-20 15:15,3.337
f4,2023-7-20 15:30,4.3135
f4,2023-7-20 15:45,5.226
f4,2023-7-20 16:00,4.612
f4,2023-7-20 16:15,5.0306
f4,2023-7-20 16:30,4.23
f4,2023-7-20 16:45,3.337
f4,2023-7-20 17:00,4.3135
f4,2023-7-20 17:15,5.226
f4,2023-7-20 17:30,4.612
f4,2023-7-20 17:45,5.0306
f4,2023-7-20 18:00,4.23
f4,2023-7-20 18:15,3.337
f4,2023-7-20 18:30,4.3135
f4,2023-7-20 18:45,5.226
f4,2023-7-20 19:00,4.612
f4,2023-7-20 19:15,5.0306
f4,2023-7-20 19:30,4.23
f4,2023-7-20 19:45,3.337
f4,2023-7-20 20:00,4.3135
f4,2023-7-20 20:15,5.226
f4,2023-7-20 20:30,4.612
f4,2023-7-20 20:45,5.0306
f4,2023-7-20 21:00,4.23
f4,2023-7-20 21:15,3.337
f4,2023-7-20 21:30,4.3135
f4,2023-7-20 21:45,5.226
f4,2023-7-20 22:00,4.612
f4,2023-7-20 22:15,5.0306
f4,2023-7-20 22:30,4.23
f4,2023-7-20 22:45,3.337
f4,2023-7-20 23:00,4.3135
f4,2023-7-20 23:15,5.226
f4,2023-7-20 23:30,4.612
f4,2023-7-20 23:45,5.0306
f4,2023-7-21 0:00,4.23
f4,2023-7-21 0:15,3.337
f4,2023-7-21 0:30,4.3135
f4,2023-7-21 0:45,5.226
f4,2023-7-21 1:00,4.612
f4,2023-7-21 1:15,5.0306
f4,2023-7-21 1:30,4.23
f4,2023-7-21 1:45,3.337
f4,2023-7-21 2:00,4.3135
f4,2023-7-21 2:15,5.226
f4,2023-7-21 2:30,4.612
f4,2023-7-21 2:45,5.0306
f4,2023-7-21 3:00,4.23
f4,2023-7-21 3:15,3.337
f4,2023-7-21 3:30,4.3135
f4,2023-7-21 3:45,5.226
f4,2023-7-21 4:00,4.612
f4,2023-7-21 4:15,5.0306
f4,2023-7-21 4:30,4.23
f4,2023-7-21 4:45,3.337
f4,2023-7-21 5:00,4.3135
f4,2023-7-21 5:15,5.226
f4,2023-7-21 5:30,4.612
f4,2023-7-21 5:45,5.0306
f4,2023-7-21 6:00,4.23
f4,2023-7-21 6:15,3.337
f4,2023-7-21 6:30,4.3135
f4,2023-7-21 6:45,5.226
f4,2023-7-21 7:00,4.612
f4,2023-7-21 7:15,5.0306
f4,2023-7-21 7:30,4.23
f4,2023-7-21 7:45,3.337
f4,2023-7-21 8:00,4.3135
f4,2023-7-21 8:15,5.226
f4,2023-7-21 8:30,4.612
f4,2023-7-21 8:45,5.0306
f4,2023-7-21 9:00,4.23
f4,2023-7-21 9:15,3.337
f4,2023-7-21 9:30,4.3135
f4,2023-7-21 9:45,5.226
f4,2023-7-21 10:00,4.612
f4,2023-7-21 10:15,5.0306
f4,2023-7-21 10:30,4.23
f4,2023-7-21 10:45,3.337
f4,2023-7-21 11:00,4.3135
f4,2023-7-21 11:15,5.226
f4,2023-7-21 11:30,4.612
f4,2023-7-21 11:45,5.0306
f4,2023-7-21 12:00,4.23
f4,2023-7-21 12:15,3.337
f4,2023-7-21 12:30,4.3135
f4,2023-7-21 12:45,5.226
f4,2023-7-21 13:00,4.612
f4,2023-7-21 13:15,5.0306
f4,2023-7-21 13:30,4.23
f4,2023-7-21 13:45,3.337
f4,2023-7-21 14:00,4.3135
f4,2023-7-21 14:15,5.226
f4,2023-7-21 14:30,4.612
f4,2023-7-21 14:45,5.0306
f4,2023-7-21 15:00,4.23
f4,2023-7-21 15:15,3.337
f4,2023-7-21 15:30,4.3135
f4,2023-7-21 15:45,5.226
f4,2023-7-21 16:00,4.612
f4,2023-7-21 16:15,5.0306
f4,2023-7-21 16:30,4.23
f4,2023-7-21 16:45,3.337
f4,2023-7-21 17:00,4.3135
f4,2023-7-21 17:15,5.226
f4,2023-7-21 17:30,4.612
f4,2023-7-21 17:45,5.0306
f4,2023-7-21 18:00,4.23
f4,2023-7-21 18:15,3.337
f4,2023-7-21 18:30,4.3135
f4,2023-7-21 18:45,5.226
f4,2023-7-21 19:00,4.612
f4,2023-7-21 19:15,5.0306
f4,2023-7-21 19:30,4.23
f4,2023-7-21 19:45,3.337
f4,2023-7-21 20:00,4.3135
f4,2023-7-21 20:15,5.226
f4,2023-7-21 20:30,4.612
f4,2023-7-21 20:45,5.0306
f4,2023-7-21 21:00,4.23
f4,2023-7-21 21:15,3.337
f4,2023-7-21 21:30,4.3135
f4,2023-7-21 21:45,5.226
f4,2023-7-21 22:00,4.612
f4,2023-7-21 22:15,5.0306
f4,2023-7-21 22:30,4.23
f4,2023-7-21 22:45,3.337
f4,2023-7-21 23:00,4.3135
f4,2023-7-21 23:15,5.226
f4,2023-7-21 23:30,4.612
f4,2023-7-21 23:45,5.0306
f4,2023-7-22 0:00,4.23
f4,2023-7-22 0:15,3.337
f4,2023-7-22 0:30,4.3135
f4,2023-7-22 0:45,5.226
f4,2023-7-22 1:00,4.612
f4,2023-7-22 1:15,5.0306
f4,2023-7-22 1:30,4.23
f4,2023-7-22 1:45,3.337
f4,2023-7-22 2:00,4.3135
f4,2023-7-22 2:15,5.226
f4,2023-7-22 2:30,4.612
f4,2023-7-22 2:45,5.0306
f4,2023-7-22 3:00,4.23
f4,2023-7-22 3:15,3.337
f4,2023-7-22 3:30,4.3135
f4,2023-7-22 3:45,5.226
f4,2023-7-22 4:00,4.612
f4,2023-7-22 4:15,5.0306
f4,2023-7-22 4:30,4.23
f4,2023-7-22 4:45,3.337
f4,2023-7-22 5:00,4.3135
f4,2023-7-22 5:15,5.226
f4,2023-7-22 5:30,4.612
f4,2023-7-22 5:45,5.0306
f4,2023-7-22 6:00,4.23
f4,2023-7-22 6:15,3.337
f4,2023-7-22 6:30,4.3135
f4,2023-7-22 6:45,5.226
f4,2023-7-22 7:00,4.612
f4,2023-7-22 7:15,5.0306
f4,2023-7-22 7:30,4.23
f4,2023-7-22 7:45,3.337
f4,2023-7-22 8:00,4.3135
f4,2023-7-22 8:15,5.226
f4,2023-7-22 8:30,4.612
f4,2023-7-22 8:45,5.0306
f4,2023-7-22 9:00,4.23
f4,2023-7-22 9:15,3.337
f4,2023-7-22 9:30,4.3135
f4,2023-7-22 9:45,5.226
f4,2023-7-22 10:00,4.612
f4,2023-7-22 10:15,5.0306
f4,2023-7-22 10:30,4.23
f4,2023-7-22 10:45,3.337
f4,2023-7-22 11:00,4.3135
f4,2023-7-22 11:15,5.226
f4,2023-7-22 11:30,4.612
f4,2023-7-22 11:45,5.0306
f4,2023-7-22 12:00,4.23
f4,2023-7-22 12:15,3.337
f4,2023-7-22 12:30,4.3135
f4,2023-7-22 12:45,5.226
f4,2023-7-22 13:00,4.612
f4,2023-7-22 13:15,5.0306
f4,2023-7-22 13:30,4.23
f4,2023-7-22 13:45,3.337
f4,2023-7-22 14:00,4.3135
f4,2023-7-22 14:15,5.226
f4,2023-7-22 14:30,4.612
f4,2023-7-22 14:45,5.0306
f4,2023-7-22 15:00,4.23
f4,2023-7-22 15:15,3.337
f4,2023-7-22 15:30,4.3135
f4,2023-7-22 15:45,5.226
f4,2023-7-22 16:00,4.612
f4,2023-7-22 16:15,5.0306
f4,2023-7-22 16:30,4.23
f4,2023-7-22 16:45,3.337
f4,2023-7-22 17:00,4.3135
f4,2023-7-22 17:15,5.226
f4,2023-7-22 17:30,4.612
f4,2023-7-22 17:45,5.0306
f4,2023-7-22 18:00,4.23
f4,2023-7-22 18:15,3.337
f4,2023-7-22 18:30,4.3135
f4,2023-7-22 18:45,5.226
f4,2023-7-22 19:00,4.612
f4,2023-7-22 19:15,5.0306
f4,2023-7-22 19:30,4.23
f4,2023-7-22 19:45,3.337
f4,2023-7-22 20:00,4.3135
f4,2023-7-22 20:15,5.226
f4,2023-7-22 20:30,4.612
f4,2023-7-22 20:45,5.0306
f4,2023-7-22 21:00,4.23
f4,2023-7-22 21:15,3.337
f4,2023-7-22 21:30,4.3135
f4,2023-7-22 21:45,5.226
f4,2023-7-22 22:00,4.612
f4,2023-7-22 22:15,5.0306
f4,2023-7-22 22:30,4.23
f4,2023-7-22 22:45,3.337
f4,2023-7-22 23:00,4.3135
f4,2023-7-22 23:15,5.226
f4,2023-7-22 23:30,4.612
f4,2023-7-22 23:45,5.0306
f4,2023-7-23 0:00,4.23
f4,2023-7-23 0:15,3.337
f4,2023-7-23 0:30,4.3135
f4,2023-7-23 0:45,5.226
f4,2023-7-23 1:00,4.612
f4,2023-7-23 1:15,5.0306
f4,2023-7-23 1:30,4.23
f4,2023-7-23 1:45,3.337
f4,2023-7-23 2:00,4.3135
f4,2023-7-23 2:15,5.226
f4,2023-7-23 2:30,4.612
f4,2023-7-23 2:45,5.0306
f4,2023-7-23 3:00,4.23
f4,2023-7-23 3:15,3.337
f4,2023-7-23 3:30,4.3135
f4,2023-7-23 3:45,5.226
f4,2023-7-23 4:00,4.612
f4,2023-7-23 4:15,5.0306
f4,2023-7-23 4:30,4.23
f4,2023-7-23 4:45,3.337
